Test Year,Test level,Jurisdiction Id,ACARA ID,PSI,Local school student ID,TAA student ID,Participation Code,Item Response,Anonymised Id
2017,7,9,21221,R100000231M,90776145,90776145,P,"<p>This is a sample of 600 words</p>\n\n<p>dolorum molestiae aut facere ea officiis nulla quae <em>fugiat</em> reprehenderit placeat a facere cumque eius reiciendis voluptas aliquid voluptas earum soluta sunt illo animi deleniti maiores fuga. rem quis impedit nemo porro </p>\n<p>optio quibusdam animi qui aut est. voluptas animi sunt explicabo autem. delectus sunt aliquid aut dolor hic et cumque natus </p>\n<p style=""text-align:center"">nemo at tempore, voluptas eaque voluptates quia possimus dolorem voluptas ut et mollitia nemo ea ex alias velit voluptates asperiores quibusdam nobis est in enim. ratione deserunt</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>dolorum voluptas sit similique <span style=""font-size:16px"">voluptas</span> maiores adipisci perferendis praesentium voluptas ut quisquam quae explicabo aliquid et aliquam cum dolor sed sint perspiciatis ea voluptas suscipit pariatur culpa. inventore sint quos corrupti voluptas culpa quaerat, eius incidunt impedit nulla consequatur ipsam ut voluptate cupiditate impedit ut et ipsam odit id ipsam omnis. autem expedita sed molestiae maxime odio nobis modi accusantium aut sed suscipit nihil architecto cumque ratione deserunt vero aut est cupiditate temporibus expedita omnis eum corrupti aperiam at a nam nisi aut error et ut soluta eaque et eveniet sed ipsum minus unde rem voluptas illo dolores </p>\n<p style=""text-align:left"">ipsa aut similique, provident fuga sapiente quos dicta tempora qui mollitia, quasi cumque corrupti dolorem rerum, repudiandae similique consequatur temporibus eos consequatur ipsa laborum fugiat dolores unde voluptates est animi corrupti similique velit et est officia porro velit culpa sit voluptatem voluptates non mollitia atque fuga rerum autem dicta saepe veritatis ex molestiae sunt consequuntur nesciunt quia incidunt aperiam porro deserunt tempora maxime omnis tempore voluptas qui eum eius libero vel exercitationem reprehenderit et quia harum est voluptatum labore <strong>ex</strong> qui deleniti impedit ea enim <strong>libero</strong> et corrupti voluptatem deleniti adipisci quia dolorem quo aut et temporibus debitis et delectus et error dolores ab sunt porro et et quia ipsum temporibus quasi rerum dolores voluptatem <span style=""font-size:16px"">sit</span> maxime <span style=""text-decoration:underline"">laborum</span> ducimus, debitis odit velit nesciunt ducimus atque voluptatem sed ullam. iusto cum nesciunt <span style=""text-decoration:underline"">nesciunt</span> asperiores ea. dolore delectus eius velit saepe quia</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptatem consequatur <em>non</em> nulla qui dicta sapiente provident consequatur vel vero qui tempore ut eaque in <span style=""text-decoration:underline"">et</span> odit facere illum eos qui impedit aut est saepe facere culpa ad, consectetur minima vitae aut. quas ut nam a enim ea qui quo est est harum rerum veritatis et at a fugit explicabo facilis earum dolor autem voluptas nam quos tenetur et reiciendis consequatur voluptatum suscipit dolores aut rerum aut distinctio placeat exercitationem iusto quia sit beatae numquam architecto ipsam sit minus facere et hic porro inventore beatae rerum non optio <em>ut</em> ut dicta porro aspernatur officia eveniet assumenda earum vitae earum blanditiis fugiat consectetur vel <strong>ea</strong> amet odit similique reiciendis corporis necessitatibus libero et voluptatem non et eaque laudantium impedit vel commodi quis quia magni sint id rerum corrupti et totam sequi ut voluptatem consequatur fugiat voluptatum repudiandae itaque rerum atque maxime ullam iusto quas quaerat et omnis praesentium hic dicta vel quas magnam qui ab debitis nam eveniet et est expedita rerum impedit ab, neque nihil a ut soluta asperiores et repudiandae nemo similique quaerat blanditiis nihil voluptate nobis ad accusantium ea provident maxime perferendis aspernatur voluptates explicabo ut laboriosam explicabo in doloremque aut autem corporis est dolorem rerum, asperiores explicabo et <span style=""font-size:16px"">pariatur</span> unde fuga et molestiae ad corrupti excepturi nostrum voluptatem consequatur fuga. cupiditate et ea ratione voluptas non qui accusamus est enim quasi veritatis et dolorum accusamus neque ut dicta labore aliquam aliquam cumque voluptas harum qui illo dolor laboriosam dolores accusamus aut placeat aut ut, repudiandae commodi consequatur laboriosam autem vel pariatur qui voluptas voluptate</p>",WzxwqwP63BVIsv1k8cnUBw
2017,9,9,21221,R100000246G,710629516,710629516,W,,4q62zI774x5wVZEf6m5HyP
2017,9,9,21221,R100000225A,495370726,495370726,P,"<p>This is a sample of 300 words</p>\n\n<p>omnis ratione temporibus velit <span style=""font-size:16px"">similique</span> non enim voluptas et. sit minus magni nam voluptas ex officia sunt ullam perferendis aut <span style=""text-decoration:underline"">velit</span> nam ad <em>quo</em> et magnam voluptatibus et quisquam suscipit nemo tenetur quod ut consequatur sapiente perspiciatis cumque minus quos veniam necessitatibus qui ut architecto fugit</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>ullam et aut cumque consequatur sequi voluptatem rem sequi qui quibusdam ullam exercitationem est omnis voluptatem dignissimos sed at soluta aspernatur modi sed nobis <strong>voluptas</strong> laboriosam veritatis pariatur vitae molestias labore. autem aperiam voluptates molestias aspernatur in sed aliquam qui ab enim asperiores quisquam ea et ut maiores aut distinctio repellendus sint eius cumque est occaecati dignissimos <span style=""font-size:16px"">error</span> voluptates delectus velit optio eveniet voluptas aut at vero consectetur iusto nihil fugiat, delectus commodi. veniam sunt nemo ipsam dolor, modi accusantium cumque. ut dolorum incidunt, aut non qui eos <em>et</em> ex alias vel voluptas totam ullam non quasi nihil sit consequatur dolorum nostrum </p>\n<p>pariatur <em>rem</em> et deserunt eos modi consequatur ut sapiente suscipit aspernatur <strong>dignissimos</strong> et dolore quo omnis quis qui deserunt officia id <span style=""text-decoration:underline"">dolore</span> laboriosam animi ut accusantium eos tempora autem culpa quod velit </p>\n<p style=""text-align:left"">ducimus dolorem omnis praesentium sint et natus voluptatibus rerum cum accusamus dolores adipisci laborum, est voluptatibus quasi eveniet et, saepe quasi earum est quos, numquam assumenda velit reiciendis ex nam recusandae qui qui ut corporis, dolore. tempore cum perferendis reiciendis corrupti molestias, in asperiores </p>\n<p style=""text-align:center"">voluptatem. assumenda non rerum natus odit quo <span style=""font-size:16px"">optio</span> ducimus quae adipisci quis perspiciatis eos odio nihil ut est ducimus rerum sed</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptas eos et <strong>quia</strong> numquam sed doloremque molestias voluptatum. qui, ut. eum cupiditate, soluta. in sed repudiandae eos est numquam quisquam laudantium <span style=""text-decoration:underline"">aperiam</span> consequatur sit cum omnis doloremque provident temporibus</p>",dNdgNWIEMqzNTqR8Y4B1Og
2017,9,9,21221,R100000230A,632747424,632747424,E,,2Ghj439CQc4B2ICBROcRjr
2017,9,9,21221,R100000235R,256751527,256751527,P,"<p>This is a sample of 300 words</p>\n\n<p>omnis ratione temporibus velit <span style=""font-size:16px"">similique</span> non enim voluptas et. sit minus magni nam voluptas ex officia sunt ullam perferendis aut <span style=""text-decoration:underline"">velit</span> nam ad <em>quo</em> et magnam voluptatibus et quisquam suscipit nemo tenetur quod ut consequatur sapiente perspiciatis cumque minus quos veniam necessitatibus qui ut architecto fugit</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>ullam et aut cumque consequatur sequi voluptatem rem sequi qui quibusdam ullam exercitationem est omnis voluptatem dignissimos sed at soluta aspernatur modi sed nobis <strong>voluptas</strong> laboriosam veritatis pariatur vitae molestias labore. autem aperiam voluptates molestias aspernatur in sed aliquam qui ab enim asperiores quisquam ea et ut maiores aut distinctio repellendus sint eius cumque est occaecati dignissimos <span style=""font-size:16px"">error</span> voluptates delectus velit optio eveniet voluptas aut at vero consectetur iusto nihil fugiat, delectus commodi. veniam sunt nemo ipsam dolor, modi accusantium cumque. ut dolorum incidunt, aut non qui eos <em>et</em> ex alias vel voluptas totam ullam non quasi nihil sit consequatur dolorum nostrum </p>\n<p>pariatur <em>rem</em> et deserunt eos modi consequatur ut sapiente suscipit aspernatur <strong>dignissimos</strong> et dolore quo omnis quis qui deserunt officia id <span style=""text-decoration:underline"">dolore</span> laboriosam animi ut accusantium eos tempora autem culpa quod velit </p>\n<p style=""text-align:left"">ducimus dolorem omnis praesentium sint et natus voluptatibus rerum cum accusamus dolores adipisci laborum, est voluptatibus quasi eveniet et, saepe quasi earum est quos, numquam assumenda velit reiciendis ex nam recusandae qui qui ut corporis, dolore. tempore cum perferendis reiciendis corrupti molestias, in asperiores </p>\n<p style=""text-align:center"">voluptatem. assumenda non rerum natus odit quo <span style=""font-size:16px"">optio</span> ducimus quae adipisci quis perspiciatis eos odio nihil ut est ducimus rerum sed</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptas eos et <strong>quia</strong> numquam sed doloremque molestias voluptatum. qui, ut. eum cupiditate, soluta. in sed repudiandae eos est numquam quisquam laudantium <span style=""text-decoration:underline"">aperiam</span> consequatur sit cum omnis doloremque provident temporibus</p>",rT1t7q1UntaZ3CA6zzItWO
2017,7,9,21222,R100000259R,276879556,276879556,P,"<p>This is a sample of 600 words</p>\n\n<p>dolorum molestiae aut facere ea officiis nulla quae <em>fugiat</em> reprehenderit placeat a facere cumque eius reiciendis voluptas aliquid voluptas earum soluta sunt illo animi deleniti maiores fuga. rem quis impedit nemo porro </p>\n<p>optio quibusdam animi qui aut est. voluptas animi sunt explicabo autem. delectus sunt aliquid aut dolor hic et cumque natus </p>\n<p style=""text-align:center"">nemo at tempore, voluptas eaque voluptates quia possimus dolorem voluptas ut et mollitia nemo ea ex alias velit voluptates asperiores quibusdam nobis est in enim. ratione deserunt</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>dolorum voluptas sit similique <span style=""font-size:16px"">voluptas</span> maiores adipisci perferendis praesentium voluptas ut quisquam quae explicabo aliquid et aliquam cum dolor sed sint perspiciatis ea voluptas suscipit pariatur culpa. inventore sint quos corrupti voluptas culpa quaerat, eius incidunt impedit nulla consequatur ipsam ut voluptate cupiditate impedit ut et ipsam odit id ipsam omnis. autem expedita sed molestiae maxime odio nobis modi accusantium aut sed suscipit nihil architecto cumque ratione deserunt vero aut est cupiditate temporibus expedita omnis eum corrupti aperiam at a nam nisi aut error et ut soluta eaque et eveniet sed ipsum minus unde rem voluptas illo dolores </p>\n<p style=""text-align:left"">ipsa aut similique, provident fuga sapiente quos dicta tempora qui mollitia, quasi cumque corrupti dolorem rerum, repudiandae similique consequatur temporibus eos consequatur ipsa laborum fugiat dolores unde voluptates est animi corrupti similique velit et est officia porro velit culpa sit voluptatem voluptates non mollitia atque fuga rerum autem dicta saepe veritatis ex molestiae sunt consequuntur nesciunt quia incidunt aperiam porro deserunt tempora maxime omnis tempore voluptas qui eum eius libero vel exercitationem reprehenderit et quia harum est voluptatum labore <strong>ex</strong> qui deleniti impedit ea enim <strong>libero</strong> et corrupti voluptatem deleniti adipisci quia dolorem quo aut et temporibus debitis et delectus et error dolores ab sunt porro et et quia ipsum temporibus quasi rerum dolores voluptatem <span style=""font-size:16px"">sit</span> maxime <span style=""text-decoration:underline"">laborum</span> ducimus, debitis odit velit nesciunt ducimus atque voluptatem sed ullam. iusto cum nesciunt <span style=""text-decoration:underline"">nesciunt</span> asperiores ea. dolore delectus eius velit saepe quia</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptatem consequatur <em>non</em> nulla qui dicta sapiente provident consequatur vel vero qui tempore ut eaque in <span style=""text-decoration:underline"">et</span> odit facere illum eos qui impedit aut est saepe facere culpa ad, consectetur minima vitae aut. quas ut nam a enim ea qui quo est est harum rerum veritatis et at a fugit explicabo facilis earum dolor autem voluptas nam quos tenetur et reiciendis consequatur voluptatum suscipit dolores aut rerum aut distinctio placeat exercitationem iusto quia sit beatae numquam architecto ipsam sit minus facere et hic porro inventore beatae rerum non optio <em>ut</em> ut dicta porro aspernatur officia eveniet assumenda earum vitae earum blanditiis fugiat consectetur vel <strong>ea</strong> amet odit similique reiciendis corporis necessitatibus libero et voluptatem non et eaque laudantium impedit vel commodi quis quia magni sint id rerum corrupti et totam sequi ut voluptatem consequatur fugiat voluptatum repudiandae itaque rerum atque maxime ullam iusto quas quaerat et omnis praesentium hic dicta vel quas magnam qui ab debitis nam eveniet et est expedita rerum impedit ab, neque nihil a ut soluta asperiores et repudiandae nemo similique quaerat blanditiis nihil voluptate nobis ad accusantium ea provident maxime perferendis aspernatur voluptates explicabo ut laboriosam explicabo in doloremque aut autem corporis est dolorem rerum, asperiores explicabo et <span style=""font-size:16px"">pariatur</span> unde fuga et molestiae ad corrupti excepturi nostrum voluptatem consequatur fuga. cupiditate et ea ratione voluptas non qui accusamus est enim quasi veritatis et dolorum accusamus neque ut dicta labore aliquam aliquam cumque voluptas harum qui illo dolor laboriosam dolores accusamus aut placeat aut ut, repudiandae commodi consequatur laboriosam autem vel pariatur qui voluptas voluptate</p>",hMt2h1juDNh06jYFE1ZexL
2017,7,9,21222,R100000270G,894099482,894099482,P,"<p>This is a sample of 600 words</p>\n\n<p>dolorum molestiae aut facere ea officiis nulla quae <em>fugiat</em> reprehenderit placeat a facere cumque eius reiciendis voluptas aliquid voluptas earum soluta sunt illo animi deleniti maiores fuga. rem quis impedit nemo porro </p>\n<p>optio quibusdam animi qui aut est. voluptas animi sunt explicabo autem. delectus sunt aliquid aut dolor hic et cumque natus </p>\n<p style=""text-align:center"">nemo at tempore, voluptas eaque voluptates quia possimus dolorem voluptas ut et mollitia nemo ea ex alias velit voluptates asperiores quibusdam nobis est in enim. ratione deserunt</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>dolorum voluptas sit similique <span style=""font-size:16px"">voluptas</span> maiores adipisci perferendis praesentium voluptas ut quisquam quae explicabo aliquid et aliquam cum dolor sed sint perspiciatis ea voluptas suscipit pariatur culpa. inventore sint quos corrupti voluptas culpa quaerat, eius incidunt impedit nulla consequatur ipsam ut voluptate cupiditate impedit ut et ipsam odit id ipsam omnis. autem expedita sed molestiae maxime odio nobis modi accusantium aut sed suscipit nihil architecto cumque ratione deserunt vero aut est cupiditate temporibus expedita omnis eum corrupti aperiam at a nam nisi aut error et ut soluta eaque et eveniet sed ipsum minus unde rem voluptas illo dolores </p>\n<p style=""text-align:left"">ipsa aut similique, provident fuga sapiente quos dicta tempora qui mollitia, quasi cumque corrupti dolorem rerum, repudiandae similique consequatur temporibus eos consequatur ipsa laborum fugiat dolores unde voluptates est animi corrupti similique velit et est officia porro velit culpa sit voluptatem voluptates non mollitia atque fuga rerum autem dicta saepe veritatis ex molestiae sunt consequuntur nesciunt quia incidunt aperiam porro deserunt tempora maxime omnis tempore voluptas qui eum eius libero vel exercitationem reprehenderit et quia harum est voluptatum labore <strong>ex</strong> qui deleniti impedit ea enim <strong>libero</strong> et corrupti voluptatem deleniti adipisci quia dolorem quo aut et temporibus debitis et delectus et error dolores ab sunt porro et et quia ipsum temporibus quasi rerum dolores voluptatem <span style=""font-size:16px"">sit</span> maxime <span style=""text-decoration:underline"">laborum</span> ducimus, debitis odit velit nesciunt ducimus atque voluptatem sed ullam. iusto cum nesciunt <span style=""text-decoration:underline"">nesciunt</span> asperiores ea. dolore delectus eius velit saepe quia</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptatem consequatur <em>non</em> nulla qui dicta sapiente provident consequatur vel vero qui tempore ut eaque in <span style=""text-decoration:underline"">et</span> odit facere illum eos qui impedit aut est saepe facere culpa ad, consectetur minima vitae aut. quas ut nam a enim ea qui quo est est harum rerum veritatis et at a fugit explicabo facilis earum dolor autem voluptas nam quos tenetur et reiciendis consequatur voluptatum suscipit dolores aut rerum aut distinctio placeat exercitationem iusto quia sit beatae numquam architecto ipsam sit minus facere et hic porro inventore beatae rerum non optio <em>ut</em> ut dicta porro aspernatur officia eveniet assumenda earum vitae earum blanditiis fugiat consectetur vel <strong>ea</strong> amet odit similique reiciendis corporis necessitatibus libero et voluptatem non et eaque laudantium impedit vel commodi quis quia magni sint id rerum corrupti et totam sequi ut voluptatem consequatur fugiat voluptatum repudiandae itaque rerum atque maxime ullam iusto quas quaerat et omnis praesentium hic dicta vel quas magnam qui ab debitis nam eveniet et est expedita rerum impedit ab, neque nihil a ut soluta asperiores et repudiandae nemo similique quaerat blanditiis nihil voluptate nobis ad accusantium ea provident maxime perferendis aspernatur voluptates explicabo ut laboriosam explicabo in doloremque aut autem corporis est dolorem rerum, asperiores explicabo et <span style=""font-size:16px"">pariatur</span> unde fuga et molestiae ad corrupti excepturi nostrum voluptatem consequatur fuga. cupiditate et ea ratione voluptas non qui accusamus est enim quasi veritatis et dolorum accusamus neque ut dicta labore aliquam aliquam cumque voluptas harum qui illo dolor laboriosam dolores accusamus aut placeat aut ut, repudiandae commodi consequatur laboriosam autem vel pariatur qui voluptas voluptate</p>",RZ9qNZ2v8RgJa95zHDMJb2
2017,7,9,21222,R100000265G,87201207,87201207,P,"<p>This is a sample of 600 words</p>\n\n<p>dolorum molestiae aut facere ea officiis nulla quae <em>fugiat</em> reprehenderit placeat a facere cumque eius reiciendis voluptas aliquid voluptas earum soluta sunt illo animi deleniti maiores fuga. rem quis impedit nemo porro </p>\n<p>optio quibusdam animi qui aut est. voluptas animi sunt explicabo autem. delectus sunt aliquid aut dolor hic et cumque natus </p>\n<p style=""text-align:center"">nemo at tempore, voluptas eaque voluptates quia possimus dolorem voluptas ut et mollitia nemo ea ex alias velit voluptates asperiores quibusdam nobis est in enim. ratione deserunt</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>dolorum voluptas sit similique <span style=""font-size:16px"">voluptas</span> maiores adipisci perferendis praesentium voluptas ut quisquam quae explicabo aliquid et aliquam cum dolor sed sint perspiciatis ea voluptas suscipit pariatur culpa. inventore sint quos corrupti voluptas culpa quaerat, eius incidunt impedit nulla consequatur ipsam ut voluptate cupiditate impedit ut et ipsam odit id ipsam omnis. autem expedita sed molestiae maxime odio nobis modi accusantium aut sed suscipit nihil architecto cumque ratione deserunt vero aut est cupiditate temporibus expedita omnis eum corrupti aperiam at a nam nisi aut error et ut soluta eaque et eveniet sed ipsum minus unde rem voluptas illo dolores </p>\n<p style=""text-align:left"">ipsa aut similique, provident fuga sapiente quos dicta tempora qui mollitia, quasi cumque corrupti dolorem rerum, repudiandae similique consequatur temporibus eos consequatur ipsa laborum fugiat dolores unde voluptates est animi corrupti similique velit et est officia porro velit culpa sit voluptatem voluptates non mollitia atque fuga rerum autem dicta saepe veritatis ex molestiae sunt consequuntur nesciunt quia incidunt aperiam porro deserunt tempora maxime omnis tempore voluptas qui eum eius libero vel exercitationem reprehenderit et quia harum est voluptatum labore <strong>ex</strong> qui deleniti impedit ea enim <strong>libero</strong> et corrupti voluptatem deleniti adipisci quia dolorem quo aut et temporibus debitis et delectus et error dolores ab sunt porro et et quia ipsum temporibus quasi rerum dolores voluptatem <span style=""font-size:16px"">sit</span> maxime <span style=""text-decoration:underline"">laborum</span> ducimus, debitis odit velit nesciunt ducimus atque voluptatem sed ullam. iusto cum nesciunt <span style=""text-decoration:underline"">nesciunt</span> asperiores ea. dolore delectus eius velit saepe quia</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptatem consequatur <em>non</em> nulla qui dicta sapiente provident consequatur vel vero qui tempore ut eaque in <span style=""text-decoration:underline"">et</span> odit facere illum eos qui impedit aut est saepe facere culpa ad, consectetur minima vitae aut. quas ut nam a enim ea qui quo est est harum rerum veritatis et at a fugit explicabo facilis earum dolor autem voluptas nam quos tenetur et reiciendis consequatur voluptatum suscipit dolores aut rerum aut distinctio placeat exercitationem iusto quia sit beatae numquam architecto ipsam sit minus facere et hic porro inventore beatae rerum non optio <em>ut</em> ut dicta porro aspernatur officia eveniet assumenda earum vitae earum blanditiis fugiat consectetur vel <strong>ea</strong> amet odit similique reiciendis corporis necessitatibus libero et voluptatem non et eaque laudantium impedit vel commodi quis quia magni sint id rerum corrupti et totam sequi ut voluptatem consequatur fugiat voluptatum repudiandae itaque rerum atque maxime ullam iusto quas quaerat et omnis praesentium hic dicta vel quas magnam qui ab debitis nam eveniet et est expedita rerum impedit ab, neque nihil a ut soluta asperiores et repudiandae nemo similique quaerat blanditiis nihil voluptate nobis ad accusantium ea provident maxime perferendis aspernatur voluptates explicabo ut laboriosam explicabo in doloremque aut autem corporis est dolorem rerum, asperiores explicabo et <span style=""font-size:16px"">pariatur</span> unde fuga et molestiae ad corrupti excepturi nostrum voluptatem consequatur fuga. cupiditate et ea ratione voluptas non qui accusamus est enim quasi veritatis et dolorum accusamus neque ut dicta labore aliquam aliquam cumque voluptas harum qui illo dolor laboriosam dolores accusamus aut placeat aut ut, repudiandae commodi consequatur laboriosam autem vel pariatur qui voluptas voluptate</p>",cwFBqznXlTzLTg5vFBnPd2
2017,7,9,21222,R100000260K,871331113,871331113,C,,H8y3NpfNmE8LtAgSyDXPLI
2017,7,9,21222,R100000274M,366889551,366889551,P,"<p>This is a sample of 600 words</p>\n\n<p>dolorum molestiae aut facere ea officiis nulla quae <em>fugiat</em> reprehenderit placeat a facere cumque eius reiciendis voluptas aliquid voluptas earum soluta sunt illo animi deleniti maiores fuga. rem quis impedit nemo porro </p>\n<p>optio quibusdam animi qui aut est. voluptas animi sunt explicabo autem. delectus sunt aliquid aut dolor hic et cumque natus </p>\n<p style=""text-align:center"">nemo at tempore, voluptas eaque voluptates quia possimus dolorem voluptas ut et mollitia nemo ea ex alias velit voluptates asperiores quibusdam nobis est in enim. ratione deserunt</p>\n<ul>\n<li>Rationarium Incompositum I</li>\n<li>Rationarium Incompositum II</li>\n<li>Rationarium Incompositum III</li></p>\n <p>dolorum voluptas sit similique <span style=""font-size:16px"">voluptas</span> maiores adipisci perferendis praesentium voluptas ut quisquam quae explicabo aliquid et aliquam cum dolor sed sint perspiciatis ea voluptas suscipit pariatur culpa. inventore sint quos corrupti voluptas culpa quaerat, eius incidunt impedit nulla consequatur ipsam ut voluptate cupiditate impedit ut et ipsam odit id ipsam omnis. autem expedita sed molestiae maxime odio nobis modi accusantium aut sed suscipit nihil architecto cumque ratione deserunt vero aut est cupiditate temporibus expedita omnis eum corrupti aperiam at a nam nisi aut error et ut soluta eaque et eveniet sed ipsum minus unde rem voluptas illo dolores </p>\n<p style=""text-align:left"">ipsa aut similique, provident fuga sapiente quos dicta tempora qui mollitia, quasi cumque corrupti dolorem rerum, repudiandae similique consequatur temporibus eos consequatur ipsa laborum fugiat dolores unde voluptates est animi corrupti similique velit et est officia porro velit culpa sit voluptatem voluptates non mollitia atque fuga rerum autem dicta saepe veritatis ex molestiae sunt consequuntur nesciunt quia incidunt aperiam porro deserunt tempora maxime omnis tempore voluptas qui eum eius libero vel exercitationem reprehenderit et quia harum est voluptatum labore <strong>ex</strong> qui deleniti impedit ea enim <strong>libero</strong> et corrupti voluptatem deleniti adipisci quia dolorem quo aut et temporibus debitis et delectus et error dolores ab sunt porro et et quia ipsum temporibus quasi rerum dolores voluptatem <span style=""font-size:16px"">sit</span> maxime <span style=""text-decoration:underline"">laborum</span> ducimus, debitis odit velit nesciunt ducimus atque voluptatem sed ullam. iusto cum nesciunt <span style=""text-decoration:underline"">nesciunt</span> asperiores ea. dolore delectus eius velit saepe quia</p>\n<ol>\n<li>Rationarium Compositum I</li>\n<li>Rationarium Compositum II</li>\n<li>Rationarium Compositum III</li></p>\n <p>voluptatem consequatur <em>non</em> nulla qui dicta sapiente provident consequatur vel vero qui tempore ut eaque in <span style=""text-decoration:underline"">et</span> odit facere illum eos qui impedit aut est saepe facere culpa ad, consectetur minima vitae aut. quas ut nam a enim ea qui quo est est harum rerum veritatis et at a fugit explicabo facilis earum dolor autem voluptas nam quos tenetur et reiciendis consequatur voluptatum suscipit dolores aut rerum aut distinctio placeat exercitationem iusto quia sit beatae numquam architecto ipsam sit minus facere et hic porro inventore beatae rerum non optio <em>ut</em> ut dicta porro aspernatur officia eveniet assumenda earum vitae earum blanditiis fugiat consectetur vel <strong>ea</strong> amet odit similique reiciendis corporis necessitatibus libero et voluptatem non et eaque laudantium impedit vel commodi quis quia magni sint id rerum corrupti et totam sequi ut voluptatem consequatur fugiat voluptatum repudiandae itaque rerum atque maxime ullam iusto quas quaerat et omnis praesentium hic dicta vel quas magnam qui ab debitis nam eveniet et est expedita rerum impedit ab, neque nihil a ut soluta asperiores et repudiandae nemo similique quaerat blanditiis nihil voluptate nobis ad accusantium ea provident maxime perferendis aspernatur voluptates explicabo ut laboriosam explicabo in doloremque aut autem corporis est dolorem rerum, asperiores explicabo et <span style=""font-size:16px"">pariatur</span> unde fuga et molestiae ad corrupti excepturi nostrum voluptatem consequatur fuga. cupiditate et ea ratione voluptas non qui accusamus est enim quasi veritatis et dolorum accusamus neque ut dicta labore aliquam aliquam cumque voluptas harum qui illo dolor laboriosam dolores accusamus aut placeat aut ut, repudiandae commodi consequatur laboriosam autem vel pariatur qui voluptas voluptate</p>",Jz73Gw5EwKJoklDiiplVNZ
